"general","specific","class","api_name"
"orc","metadata","ORIGINAL","com.facebook.presto.orc.metadata.PostScript.HiveWriterVersion.ORIGINAL"
"orc","metadata","BINARY_VALUE_BYTES_OVERHEAD","com.facebook.presto.orc.metadata.statistics.BinaryStatistics.BINARY_VALUE_BYTES_OVERHEAD"
"orc","metadata","BOOLEAN_VALUE_BYTES","com.facebook.presto.orc.metadata.statistics.BooleanStatistics.BOOLEAN_VALUE_BYTES"
"orc","metadata","DOUBLE_VALUE_BYTES","com.facebook.presto.orc.metadata.statistics.DoubleStatistics.DOUBLE_VALUE_BYTES"
"orc","metadata","INTEGER_VALUE_BYTES","com.facebook.presto.orc.metadata.statistics.IntegerStatistics.INTEGER_VALUE_BYTES"
"orc","metadata","STRING_VALUE_BYTES_OVERHEAD","com.facebook.presto.orc.metadata.statistics.StringStatistics.STRING_VALUE_BYTES_OVERHEAD"
"orc","proto","RowIndexEntry","com.facebook.presto.orc.proto.OrcProto.RowIndexEntry"
"orc","proto","Type","com.facebook.presto.orc.proto.OrcProto.Type"
"orc","proto","Builder","com.facebook.presto.orc.proto.OrcProto.Type.Builder"
"orc","proto","UserMetadataItem","com.facebook.presto.orc.proto.OrcProto.UserMetadataItem"
"orc","protobuf","MessageLite","com.facebook.presto.orc.protobuf.MessageLite"
"orc","metadata","DATE_VALUE_BYTES","com.facebook.presto.orc.metadata.statistics.DateStatistics.DATE_VALUE_BYTES"
"orc","metadata","DECIMAL_VALUE_BYTES_OVERHEAD","com.facebook.presto.orc.metadata.statistics.DecimalStatistics.DECIMAL_VALUE_BYTES_OVERHEAD"
"orc","proto","RowIndexEntry","com.facebook.presto.orc.proto.DwrfProto.RowIndexEntry"
"orc","proto","Type","com.facebook.presto.orc.proto.DwrfProto.Type"
"orc","proto","Builder","com.facebook.presto.orc.proto.DwrfProto.Type.Builder"
"orc","proto","UserMetadataItem","com.facebook.presto.orc.proto.DwrfProto.UserMetadataItem"
"orc","orc","OrcWriteValidation","com.facebook.presto.orc.OrcWriteValidation"
"orc","OrcReader","OrcReader","com.facebook.presto.orc.OrcReader.validateWrite"
"orc","orc","OrcRecordReaderOptions","com.facebook.presto.orc.OrcRecordReaderOptions"
"orc","stream","BooleanInputStream","com.facebook.presto.orc.stream.BooleanInputStream"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.verifyStreamType"
"orc","stream","ByteArrayInputStream","com.facebook.presto.orc.stream.ByteArrayInputStream"
"orc","stream","LongInputStream","com.facebook.presto.orc.stream.LongInputStream"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.convertLengthVectorToOffsetVector"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.packByteArrayAndOffsets"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.packByteArrayOffsetsAndNulls"
"orc","reader","SelectiveStreamReaders","com.facebook.presto.orc.reader.SelectiveStreamReaders.initializeOutputPositions"
"orc","reader","SliceSelectiveStreamReader","com.facebook.presto.orc.reader.SliceSelectiveStreamReader.computeTruncatedLength"
"orc","metadata","DWRF_MAP_FLAT","com.facebook.presto.orc.metadata.ColumnEncoding.ColumnEncodingKind.DWRF_MAP_FLAT"
"orc","stream","ByteInputStream","com.facebook.presto.orc.stream.ByteInputStream"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.minNonNullValueSize"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.unpackByteNulls"
"orc","orc","DecodeTimestampOptions","com.facebook.presto.orc.DecodeTimestampOptions"
"orc","reader","ApacheHiveTimestampDecoder","com.facebook.presto.orc.reader.ApacheHiveTimestampDecoder.decodeTimestamp"
"orc","reader","BatchStreamReaders","com.facebook.presto.orc.reader.BatchStreamReaders.createStreamReader"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.unpackLengthNulls"
"orc","stream","DecimalInputStream","com.facebook.presto.orc.stream.DecimalInputStream"
"orc","stream","FloatInputStream","com.facebook.presto.orc.stream.FloatInputStream"
"orc","reader","SliceBatchStreamReader","com.facebook.presto.orc.reader.SliceBatchStreamReader.computeTruncatedLength"
"orc","stream","RowGroupDictionaryLengthInputStream","com.facebook.presto.orc.stream.RowGroupDictionaryLengthInputStream"
"orc","TupleDomainFilter","NullsFilter","com.facebook.presto.orc.TupleDomainFilter.NullsFilter"
"orc","stream","DoubleInputStream","com.facebook.presto.orc.stream.DoubleInputStream"
"orc","reader","SelectiveStreamReaders","com.facebook.presto.orc.reader.SelectiveStreamReaders.createNestedStreamReader"
"orc","orc","FileOrcDataSource","com.facebook.presto.orc.FileOrcDataSource"
"orc","reader","HierarchicalFilter","com.facebook.presto.orc.reader.HierarchicalFilter.createHierarchicalFilter"
"orc","array","SMALL","com.facebook.presto.orc.array.Arrays.ExpansionFactor.SMALL"
"orc","array","INITIALIZE","com.facebook.presto.orc.array.Arrays.ExpansionOption.INITIALIZE"
"orc","array","NONE","com.facebook.presto.orc.array.Arrays.ExpansionOption.NONE"
"orc","array","PRESERVE","com.facebook.presto.orc.array.Arrays.ExpansionOption.PRESERVE"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.unpackIntNulls"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.unpackLongNulls"
"orc","reader","ReaderUtils","com.facebook.presto.orc.reader.ReaderUtils.unpackShortNulls"
"orc","array","INITIAL_SEGMENTS","com.facebook.presto.orc.array.BigArrays.INITIAL_SEGMENTS"
"orc","array","SEGMENT_SIZE","com.facebook.presto.orc.array.BigArrays.SEGMENT_SIZE"
"orc","array","BigArrays","com.facebook.presto.orc.array.BigArrays.offset"
"orc","array","BigArrays","com.facebook.presto.orc.array.BigArrays.segment"
"orc","orc","ColumnWriterOptions","com.facebook.presto.orc.ColumnWriterOptions"
"orc","orc","DwrfDataEncryptor","com.facebook.presto.orc.DwrfDataEncryptor"
"orc","checkpoint","BooleanStreamCheckpoint","com.facebook.presto.orc.checkpoint.BooleanStreamCheckpoint"
"orc","checkpoint","FloatStreamCheckpoint","com.facebook.presto.orc.checkpoint.FloatStreamCheckpoint"
"orc","stream","FloatOutputStream","com.facebook.presto.orc.stream.FloatOutputStream"
"orc","stream","PresentOutputStream","com.facebook.presto.orc.stream.PresentOutputStream"
"orc","orc","DwrfEncryptionInfo","com.facebook.presto.orc.DwrfEncryptionInfo"
"orc","checkpoint","ByteStreamCheckpoint","com.facebook.presto.orc.checkpoint.ByteStreamCheckpoint"
"orc","stream","ByteOutputStream","com.facebook.presto.orc.stream.ByteOutputStream"
"orc","metadata","CHAR","com.facebook.presto.orc.metadata.OrcType.OrcTypeKind.CHAR"
"orc","checkpoint","LongStreamCheckpoint","com.facebook.presto.orc.checkpoint.LongStreamCheckpoint"
"orc","stream","LongOutputStream","com.facebook.presto.orc.stream.LongOutputStream"
"orc","orc","TestingHiveOrcAggregatedMemoryContext","com.facebook.presto.orc.TestingHiveOrcAggregatedMemoryContext"
"orc","stream","LongOutputStream","com.facebook.presto.orc.stream.LongOutputStream.createLengthOutputStream"
"orc","stream","LongDecode","com.facebook.presto.orc.stream.LongDecode.readVInt"
"orc","stream","ByteArrayOutputStream","com.facebook.presto.orc.stream.ByteArrayOutputStream"
"orc","checkpoint","DecimalStreamCheckpoint","com.facebook.presto.orc.checkpoint.DecimalStreamCheckpoint"
"orc","stream","DecimalOutputStream","com.facebook.presto.orc.stream.DecimalOutputStream"
"orc","stream","LongOutputStreamV2","com.facebook.presto.orc.stream.LongOutputStreamV2"
"orc","metadata","SECONDARY","com.facebook.presto.orc.metadata.Stream.StreamKind.SECONDARY"
"orc","stream","TestingBitPackingUtils","com.facebook.presto.orc.stream.TestingBitPackingUtils.unpackGeneric"
"orc","checkpoint","ByteArrayStreamCheckpoint","com.facebook.presto.orc.checkpoint.ByteArrayStreamCheckpoint"
"orc","metadata","SliceColumnStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.SliceColumnStatisticsBuilder"
"orc","stream","LongOutputStreamV1","com.facebook.presto.orc.stream.LongOutputStreamV1"
"orc","metadata","ALL_UTF8_SEQUENCES","com.facebook.presto.orc.metadata.TestOrcMetadataReader.ALL_UTF8_SEQUENCES"
"orc","metadata","TEST_CODE_POINTS","com.facebook.presto.orc.metadata.TestOrcMetadataReader.TEST_CODE_POINTS"
"orc","metadata","TestOrcMetadataReader","com.facebook.presto.orc.metadata.TestOrcMetadataReader.concatSlice"
"orc","metadata","OrcMetadataReader","com.facebook.presto.orc.metadata.OrcMetadataReader.findStringStatisticTruncationPositionForOriginalOrcWriter"
"orc","metadata","Hashable","com.facebook.presto.orc.metadata.statistics.StatisticsHasher.Hashable"
"orc","metadata","BinaryStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.BinaryStatisticsBuilder.mergeBinaryStatistics"
"orc","metadata","BooleanStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.BooleanStatisticsBuilder.mergeBooleanStatistics"
"orc","metadata","DateStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.DateStatisticsBuilder.mergeDateStatistics"
"orc","metadata","DoubleStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.DoubleStatisticsBuilder.mergeDoubleStatistics"
"orc","metadata","IntegerStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.IntegerStatisticsBuilder.mergeIntegerStatistics"
"orc","metadata","LongDecimalStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.LongDecimalStatisticsBuilder.mergeDecimalStatistics"
"orc","metadata","StringStatisticsBuilder","com.facebook.presto.orc.metadata.statistics.StringStatisticsBuilder.mergeStringStatistics"
"orc","metadata","LONG_DECIMAL_VALUE_BYTES","com.facebook.presto.orc.metadata.statistics.LongDecimalStatisticsBuilder.LONG_DECIMAL_VALUE_BYTES"
"orc","metadata","NONE","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.NONE"
"orc","metadata","DECIMAL","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.DECIMAL"
"orc","metadata","DATE","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.DATE"
"orc","metadata","INTEGER","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.INTEGER"
"orc","metadata","STRING","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.STRING"
"orc","metadata","BOOLEAN","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.BOOLEAN"
"orc","metadata","DOUBLE","com.facebook.presto.orc.metadata.statistics.AbstractStatisticsBuilderTest.StatisticsType.DOUBLE"
"parquet","writer","DefinitionLevelIterable","com.facebook.presto.parquet.writer.levels.DefinitionLevelIterable"
"parquet","writer","RepetitionLevelIterable","com.facebook.presto.parquet.writer.levels.RepetitionLevelIterable"
"parquet","bytes","BytesInput","org.apache.parquet.bytes.BytesInput"
"parquet","writer","ParquetDataOutput","com.facebook.presto.parquet.writer.ParquetDataOutput.createDataOutput"
"parquet","writer","DefinitionLevelIterables","com.facebook.presto.parquet.writer.levels.DefinitionLevelIterables"
"parquet","writer","RepetitionLevelIterables","com.facebook.presto.parquet.writer.levels.RepetitionLevelIterables"
"parquet","writer","PrimitiveValueWriter","com.facebook.presto.parquet.writer.valuewriter.PrimitiveValueWriter"
"parquet","column","DictionaryPage","org.apache.parquet.column.page.DictionaryPage"
"parquet","column","RunLengthBitPackingHybridEncoder","org.apache.parquet.column.values.rle.RunLengthBitPackingHybridEncoder"
"parquet","format","ColumnMetaData","org.apache.parquet.format.ColumnMetaData"
"parquet","column","Statistics","org.apache.parquet.column.statistics.Statistics"
"parquet","format","ParquetMetadataConverter","org.apache.parquet.format.converter.ParquetMetadataConverter"
"parquet","batchreader","BinaryFlatBatchReader","com.facebook.presto.parquet.batchreader.BinaryFlatBatchReader"
"parquet","batchreader","BinaryNestedBatchReader","com.facebook.presto.parquet.batchreader.BinaryNestedBatchReader"
"parquet","batchreader","BooleanFlatBatchReader","com.facebook.presto.parquet.batchreader.BooleanFlatBatchReader"
"parquet","batchreader","BooleanNestedBatchReader","com.facebook.presto.parquet.batchreader.BooleanNestedBatchReader"
"parquet","batchreader","Int32FlatBatchReader","com.facebook.presto.parquet.batchreader.Int32FlatBatchReader"
"parquet","batchreader","Int32NestedBatchReader","com.facebook.presto.parquet.batchreader.Int32NestedBatchReader"
"parquet","batchreader","Int64FlatBatchReader","com.facebook.presto.parquet.batchreader.Int64FlatBatchReader"
"parquet","batchreader","Int64NestedBatchReader","com.facebook.presto.parquet.batchreader.Int64NestedBatchReader"
"parquet","batchreader","Int64TimestampMicrosFlatBatchReader","com.facebook.presto.parquet.batchreader.Int64TimestampMicrosFlatBatchReader"
"parquet","batchreader","Int64TimestampMicrosNestedBatchReader","com.facebook.presto.parquet.batchreader.Int64TimestampMicrosNestedBatchReader"
"parquet","batchreader","TimestampFlatBatchReader","com.facebook.presto.parquet.batchreader.TimestampFlatBatchReader"
"parquet","batchreader","TimestampNestedBatchReader","com.facebook.presto.parquet.batchreader.TimestampNestedBatchReader"
"parquet","reader","AbstractColumnReader","com.facebook.presto.parquet.reader.AbstractColumnReader"
"parquet","reader","BinaryColumnReader","com.facebook.presto.parquet.reader.BinaryColumnReader"
"parquet","reader","BooleanColumnReader","com.facebook.presto.parquet.reader.BooleanColumnReader"
"parquet","reader","DoubleColumnReader","com.facebook.presto.parquet.reader.DoubleColumnReader"
"parquet","reader","FloatColumnReader","com.facebook.presto.parquet.reader.FloatColumnReader"
"parquet","reader","IntColumnReader","com.facebook.presto.parquet.reader.IntColumnReader"
"parquet","reader","LongColumnReader","com.facebook.presto.parquet.reader.LongColumnReader"
"parquet","reader","LongDecimalColumnReader","com.facebook.presto.parquet.reader.LongDecimalColumnReader"
"parquet","reader","LongTimestampMicrosColumnReader","com.facebook.presto.parquet.reader.LongTimestampMicrosColumnReader"
"parquet","reader","ShortDecimalColumnReader","com.facebook.presto.parquet.reader.ShortDecimalColumnReader"
"parquet","reader","TimestampColumnReader","com.facebook.presto.parquet.reader.TimestampColumnReader"
"parquet","ParquetTypeUtils","ParquetTypeUtils","com.facebook.presto.parquet.ParquetTypeUtils.createDecimalType"
"parquet","ParquetTypeUtils","ParquetTypeUtils","com.facebook.presto.parquet.ParquetTypeUtils.isTimeStampMicrosType"
"parquet","schema","DECIMAL","org.apache.parquet.schema.OriginalType.DECIMAL"
"parquet","schema","TIMESTAMP_MICROS","org.apache.parquet.schema.OriginalType.TIMESTAMP_MICROS"
"parquet","reader","ColumnChunk","com.facebook.presto.parquet.reader.ColumnChunk"
"parquet","reader","PageReader","com.facebook.presto.parquet.reader.PageReader"
"parquet","dictionary","BinaryDictionary","com.facebook.presto.parquet.dictionary.BinaryDictionary"
"parquet","dictionary","Dictionary","com.facebook.presto.parquet.dictionary.Dictionary"
"parquet","dictionary","DictionaryReader","com.facebook.presto.parquet.dictionary.DictionaryReader"
"parquet","dictionary","DoubleDictionary","com.facebook.presto.parquet.dictionary.DoubleDictionary"
"parquet","dictionary","FloatDictionary","com.facebook.presto.parquet.dictionary.FloatDictionary"
"parquet","dictionary","IntegerDictionary","com.facebook.presto.parquet.dictionary.IntegerDictionary"
"parquet","dictionary","LongDictionary","com.facebook.presto.parquet.dictionary.LongDictionary"
"parquet","bytes","BytesUtils","org.apache.parquet.bytes.BytesUtils"
"parquet","column","ColumnDescriptor","org.apache.parquet.column.ColumnDescriptor"
"parquet","column","ValuesReader","org.apache.parquet.column.values.ValuesReader"
"parquet","column","ByteBitPackingValuesReader","org.apache.parquet.column.values.bitpacking.ByteBitPackingValuesReader"
"parquet","column","DeltaBinaryPackingValuesReader","org.apache.parquet.column.values.delta.DeltaBinaryPackingValuesReader"
"parquet","column","DeltaLengthByteArrayValuesReader","org.apache.parquet.column.values.deltalengthbytearray.DeltaLengthByteArrayValuesReader"
"parquet","column","DeltaByteArrayReader","org.apache.parquet.column.values.deltastrings.DeltaByteArrayReader"
"parquet","column","BinaryPlainValuesReader","org.apache.parquet.column.values.plain.BinaryPlainValuesReader"
"parquet","column","BooleanPlainValuesReader","org.apache.parquet.column.values.plain.BooleanPlainValuesReader"
"parquet","column","FixedLenByteArrayPlainValuesReader","org.apache.parquet.column.values.plain.FixedLenByteArrayPlainValuesReader"
"parquet","column","DoublePlainValuesReader","org.apache.parquet.column.values.plain.PlainValuesReader.DoublePlainValuesReader"
"parquet","column","FloatPlainValuesReader","org.apache.parquet.column.values.plain.PlainValuesReader.FloatPlainValuesReader"
"parquet","column","IntegerPlainValuesReader","org.apache.parquet.column.values.plain.PlainValuesReader.IntegerPlainValuesReader"
"parquet","column","LongPlainValuesReader","org.apache.parquet.column.values.plain.PlainValuesReader.LongPlainValuesReader"
"parquet","column","RunLengthBitPackingHybridValuesReader","org.apache.parquet.column.values.rle.RunLengthBitPackingHybridValuesReader"
"parquet","column","ZeroIntegerValuesReader","org.apache.parquet.column.values.rle.ZeroIntegerValuesReader"
"parquet","io","ParquetDecodingException","org.apache.parquet.io.ParquetDecodingException"
"parquet","column","BIG_ENDIAN","org.apache.parquet.column.values.bitpacking.Packer.BIG_ENDIAN"
"parquet","schema","BINARY","org.apache.parquet.schema.PrimitiveType.PrimitiveTypeName.BINARY"
"parquet","schema","BOOLEAN","org.apache.parquet.schema.PrimitiveType.PrimitiveTypeName.BOOLEAN"
"parquet","schema","FIXED_LEN_BYTE_ARRAY","org.apache.parquet.schema.PrimitiveType.PrimitiveTypeName.FIXED_LEN_BYTE_ARRAY"
"parquet","schema","INT32","org.apache.parquet.schema.PrimitiveType.PrimitiveTypeName.INT32"
"parquet","schema","INT64","org.apache.parquet.schema.PrimitiveType.PrimitiveTypeName.INT64"
"parquet","batchreader","BytesUtils","com.facebook.presto.parquet.batchreader.BytesUtils"
"parquet","io","Binary","org.apache.parquet.io.api.Binary"
"parquet","schema","PrimitiveType","org.apache.parquet.schema.PrimitiveType"
"parquet","schema","OPTIONAL","org.apache.parquet.schema.Type.Repetition.OPTIONAL"
"parquet","column","Encoding","org.apache.parquet.column.Encoding"
"parquet","io","ColumnIO","org.apache.parquet.io.ColumnIO"
"parquet","io","ColumnIOFactory","org.apache.parquet.io.ColumnIOFactory"
